,vehicle_id,vehicle_eclass,vehicle_fuel,laneID,vehicle_type,vehicle_x,vehicle_y,edgeID,lon,lat,cluster_label
298,pedestrian_2-1_4841_tr,hbefa3/pc_g_eu4,1.0,153413_11_1,taxi,4816.95,2480.36,153413_11,7.422661433444616,43.74187604045863,1
299,pedestrian_2-1_4863_tr,hbefa3/pc_g_eu4,1.13,153374_6_1,uber,5519.87,3450.0,153374_6,7.429780678277885,43.75058888427021,1
300,pedestrian_2-1_488_tr,hbefa3/pc_g_eu4,1.13,153374_6_1,taxi,5519.87,3450.0,153374_6,7.429780678277885,43.75058888427021,1
301,pedestrian_2-1_4891_tr,hbefa3/pc_g_eu4,1.0,153413_1_1,uber,5152.91,2778.46,153413_1,7.426597682539424,43.74438122052421,1
302,pedestrian_2-1_4926_tr,hbefa3/pc_g_eu4,1.13,152605_1_1,taxi,5569.3,3075.73,152605_1,7.4301195363715395,43.74589412033082,1
303,pedestrian_2-1_4948_tr,hbefa3/pc_g_eu4,1.1,152169_1,uber,5599.24,3143.47,152169,7.431837327253403,43.74764390722535,1
304,pedestrian_2-1_499_tr,hbefa3/pc_g_eu4,1.13,152608_1,uber,5474.98,3046.49,152608,7.430283891775882,43.74671454963204,1
305,pedestrian_2-1_5040_tr,hbefa3/pc_g_eu4,0.97,152649_2_1,uber,5087.71,2670.71,152649_2,7.425698255667239,43.74339138448873,1
306,pedestrian_2-1_5043_tr,hbefa3/pc_g_eu4,1.0,152712_1,uber,4838.89,2364.39,152712,7.422603113381464,43.74031362262753,1
307,pedestrian_2-1_504_tr,hbefa3/pc_g_eu4,1.13,153554_3_1,uber,4661.66,2277.63,153554_3,7.420377583021881,43.739656938059206,1
308,pedestrian_2-1_505_tr,hbefa3/pc_g_eu4,1.13,153404_1_1,uber,4527.22,2264.06,153404_1,7.418798089602881,43.739538572746135,1
309,pedestrian_2-1_5075_tr,hbefa3/pc_g_eu4,1.0,152453_1,uber,5606.02,3163.13,152453,7.43191531234596,43.74772051892096,1
310,pedestrian_2-1_5092_tr,hbefa3/pc_g_eu4,1.0,152606_3_1,taxi,5561.78,3121.46,152606_3,7.431254464109463,43.74774800371824,1
311,pedestrian_2-1_509_tr,hbefa3/pc_g_eu4,1.13,152996_2_1,uber,4882.01,2648.65,152996_2,7.422839315480593,43.74294328059868,1
312,pedestrian_2-1_5131_tr,hbefa3/pc_g_eu4,1.0,153421_3_1,uber,4208.65,2639.25,153421_3,7.41464745095296,43.74289898197951,1
313,pedestrian_2-1_5161_tr,hbefa3/pc_g_eu4,0.93,152605_2_1,uber,5587.83,3101.04,152605_2,7.431822800242084,43.74724421119824,1
314,pedestrian_2-1_5164_tr,hbefa3/pc_g_eu4,1.0,152657_2_1,taxi,5170.26,2304.29,152657_2,7.426230320705754,43.74027638838367,1
315,pedestrian_2-1_5167_tr,hbefa3/pc_g_eu4,1.0,152708_1_1,taxi,4652.81,2203.27,152708_1,7.420253545187488,43.739004431161,1
316,pedestrian_2-1_5169_tr,hbefa3/pc_g_eu4,1.0,153329_1_1,taxi,5213.08,2926.86,153329_1,7.427175773217359,43.74558235697704,1
317,pedestrian_2-1_5196_tr,hbefa3/pc_g_eu4,1.13,153410_0_1,taxi,4330.03,2506.03,153410_0,7.416171358477254,43.74169029032071,1
318,pedestrian_2-1_5198_tr,hbefa3/pc_g_eu4,1.0,152937_4_1,uber,5497.09,3257.39,152937_4,7.430600650841815,43.748732410343656,1
319,pedestrian_2-1_5216_tr,hbefa3/pc_g_eu4,1.0,153330_0_1,uber,4799.2,2698.99,153330_0,7.420892602645629,43.74282563767041,1
320,pedestrian_2-1_5233_tr,hbefa3/pc_g_eu4,1.13,153421_3_1,taxi,4363.09,2633.61,153421_3,7.41464745095296,43.74289898197951,1
321,pedestrian_2-1_5242_tr,hbefa3/pc_g_eu4,1.0,152820_1,uber,4684.6,1926.81,152820,7.421477869262086,43.73700063460476,1
322,pedestrian_2-1_5256_tr,hbefa3/pc_g_eu4,1.13,152701_0_1,uber,4614.2,2184.8,152701_0,7.419575640967865,43.7387490745554,1
323,pedestrian_2-1_5257_tr,hbefa3/pc_g_eu4,1.0,153023_0_1,uber,5337.17,3571.97,153023_0,7.428468560406838,43.75149976343234,1
324,pedestrian_2-1_5258_tr,hbefa3/pc_g_eu4,1.13,152648_6_1,taxi,5336.62,2950.09,152648_6,7.428242470896364,43.74471979781872,1
325,pedestrian_2-1_5259_tr,hbefa3/pc_g_eu4,1.0,153421_3_1,uber,4212.44,2636.6,153421_3,7.41464745095296,43.74289898197951,1
326,pedestrian_2-1_5280_tr,hbefa3/pc_g_eu4,1.0,153330_0_1,taxi,4799.2,2698.99,153330_0,7.420892602645629,43.74282563767041,1
327,pedestrian_2-1_528_tr,hbefa3/pc_g_eu4,1.13,152683_1,taxi,5072.33,2570.66,152683,7.425841928586241,43.741918367451134,1
328,pedestrian_2-1_5290_tr,hbefa3/pc_g_eu4,1.0,152996_2_1,taxi,4885.52,2654.96,152996_2,7.422839315480593,43.74294328059868,1
329,pedestrian_2-1_529_tr,hbefa3/pc_g_eu4,1.13,152648_6_1,taxi,5336.62,2950.09,152648_6,7.428242470896364,43.74471979781872,1
330,pedestrian_2-1_5328_tr,hbefa3/pc_g_eu4,1.0,152776_1,uber,5192.0,1469.79,152776,7.427277115904525,43.73231093744391,1
331,pedestrian_2-1_535_tr,hbefa3/pc_g_eu4,1.13,153329_1_1,uber,5222.53,2962.25,153329_1,7.427175773217359,43.74558235697704,1
332,pedestrian_2-1_5367_tr,hbefa3/pc_g_eu4,1.13,152693_1_1,taxi,4832.95,2402.67,152693_1,7.422142645661729,43.74052110483147,1
333,pedestrian_2-1_5409_tr,hbefa3/pc_g_eu4,1.0,153329_1_1,uber,5214.89,2942.63,153329_1,7.427175773217359,43.74558235697704,1
334,pedestrian_2-1_5425_tr,hbefa3/pc_g_eu4,1.11,152780_1,uber,4862.37,2189.21,152780,7.422521165501899,43.739329460257615,1
335,pedestrian_2-1_5443_tr,hbefa3/pc_g_eu4,1.0,152677_5_1,taxi,5243.13,2308.21,152677_5,7.427648553172541,43.74010449169988,1
336,pedestrian_2-1_5445_tr,hbefa3/pc_g_eu4,1.12,152606_2_1,taxi,5542.53,3183.45,152606_2,7.431085316742802,43.74806594506025,1
337,pedestrian_2-1_5455_tr,hbefa3/pc_g_eu4,1.13,153383_3_1,uber,5353.51,3581.24,153383_3,7.428562869150112,43.75155067106616,1
338,pedestrian_2-1_5464_tr,hbefa3/pc_g_eu4,0.91,153023_0_1,taxi,5531.63,3566.91,153023_0,7.428468560406838,43.75149976343234,1
339,pedestrian_2-1_5487_tr,hbefa3/pc_g_eu4,1.13,152701_2_1,uber,4705.89,2200.82,152701_2,7.4203527327518595,43.73872713576025,1
340,pedestrian_2-1_5490_tr,hbefa3/pc_g_eu4,1.0,152701_0_1,taxi,4606.63,2185.68,152701_0,7.419575640967865,43.7387490745554,1
341,pedestrian_2-1_5523_tr,hbefa3/pc_g_eu4,1.0,153329_1_1,uber,5214.89,2942.63,153329_1,7.427175773217359,43.74558235697704,1
342,pedestrian_2-1_5525_tr,hbefa3/pc_g_eu4,1.0,152705_0_1,uber,5042.03,2396.09,152705_0,7.425056549296465,43.74076766913512,1
343,pedestrian_2-1_5535_tr,hbefa3/pc_g_eu4,1.13,152712_1,uber,4836.54,2346.75,152712,7.422603113381464,43.74031362262753,1
344,pedestrian_2-1_556_tr,hbefa3/pc_g_eu4,1.0,152712_1,uber,4836.61,2346.68,152712,7.422603113381464,43.74031362262753,1
345,pedestrian_2-1_5591_tr,hbefa3/pc_g_eu4,1.12,152234_1,uber,4585.52,2163.01,152234,7.419384703267362,43.738544028966416,1
346,pedestrian_2-1_5593_tr,hbefa3/pc_g_eu4,1.13,152725_1_1,taxi,4214.05,2721.57,152725_1,7.414685969847486,43.74363224228581,1
347,pedestrian_2-1_5643_tr,hbefa3/pc_g_eu4,1.0,153420_1_2,uber,4213.37,2924.61,153420_1,7.414728232693389,43.74525881714848,1
348,pedestrian_2-1_5656_tr,hbefa3/pc_g_eu4,1.13,153374_6_1,uber,5310.23,3483.41,153374_6,7.429780678277885,43.75058888427021,1
349,pedestrian_2-1_5673_tr,hbefa3/pc_g_eu4,1.13,153404_1_1,taxi,4426.36,2266.17,153404_1,7.418798089602881,43.739538572746135,1
350,pedestrian_2-1_5698_tr,hbefa3/pc_g_eu4,0.99,153413_1_1,taxi,5090.31,2742.16,153413_1,7.426597682539424,43.74438122052421,1
351,pedestrian_2-1_5711_tr,hbefa3/pc_g_eu4,1.0,153421_3_1,uber,4208.65,2639.25,153421_3,7.41464745095296,43.74289898197951,1
352,pedestrian_2-1_5723_tr,hbefa3/pc_g_eu4,1.13,152628_1_1,uber,4313.6,3450.15,152628_1,7.4158649535406305,43.75019486201797,1
353,pedestrian_2-1_5737_tr,hbefa3/pc_g_eu4,1.0,152776_1,taxi,5197.13,1464.61,152776,7.427277115904525,43.73231093744391,1
354,pedestrian_2-1_5740_tr,hbefa3/pc_g_eu4,1.0,152701_0_1,taxi,4616.89,2183.96,152701_0,7.419575640967865,43.7387490745554,1
355,pedestrian_2-1_5763_tr,hbefa3/pc_g_eu4,1.0,152707_0_1,uber,4647.43,2232.99,152707_0,7.421731414620587,43.73982348647296,1
356,pedestrian_2-1_5812_tr,hbefa3/pc_g_eu4,1.13,153398_3_1,uber,5257.18,2765.12,153398_3,7.427744014776182,43.74418604059908,1
357,pedestrian_2-1_5827_tr,hbefa3/pc_g_eu4,1.0,152649_4_1,uber,5019.61,2593.17,152649_4,7.425131143477895,43.74290069829946,1
358,pedestrian_2-1_5874_tr,hbefa3/pc_g_eu4,1.0,153413_1_1,uber,5156.01,2780.22,153413_1,7.426597682539424,43.74438122052421,1
359,pedestrian_2-1_5884_tr,hbefa3/pc_g_eu4,1.0,152996_2_1,taxi,4929.14,2686.99,152996_2,7.422839315480593,43.74294328059868,1
360,pedestrian_2-1_5885_tr,hbefa3/pc_g_eu4,1.13,153423_3_2,uber,4288.33,2508.79,153423_3,7.415775592640104,43.74170821397994,1
361,pedestrian_2-1_590_tr,hbefa3/pc_g_eu4,1.11,153331_9_1,uber,4905.14,2767.22,153331_9,7.423092993164533,43.74394781965229,1
362,pedestrian_2-1_5921_tr,hbefa3/pc_g_eu4,1.0,153330_0_1,taxi,4791.23,2693.9,153330_0,7.420892602645629,43.74282563767041,1
